biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index
2013-12-06,111.80 ,,1229.00 ,2452.29
2013-12-09,109.95 ,,1234.20 ,2450.87
2013-12-10,108.96 ,,1261.10 ,2453.32
2013-12-11,109.42 ,,1257.20 ,2412.76
2013-12-12,109.00 ,,1224.90 ,2410.02
2013-12-13,108.17 ,,1234.60 ,2406.64
2013-12-16,110.30 ,,1244.40 ,2367.92
2013-12-17,108.93 ,,1230.10 ,2356.38
2013-12-18,109.88 ,,1235.00 ,2357.23
2013-12-19,111.06 ,,1193.60 ,2332.41
2013-12-20,112.24 ,,1203.70 ,2278.14
2013-12-23,111.66 ,,1197.00 ,2284.60
2013-12-24,111.10 ,,1203.30 ,2288.25
2013-12-25,,,,2305.11
2013-12-26,,,1212.30 ,2265.33
2013-12-27,112.43 ,,1214.00 ,2303.48
2013-12-30,110.48 ,,1203.80 ,2299.46
2013-12-31,110.30 ,,1202.30 ,2330.03
2014-01-02,108.02 ,3582.00 ,1225.20 ,2321.98
2014-01-03,106.61 ,3550.00 ,1238.60 ,2290.78
2014-01-06,106.57 ,3526.00 ,1238.00 ,2238.64
2014-01-07,106.94 ,3480.00 ,1229.60 ,2238.00
2014-01-08,107.36 ,3463.00 ,1225.50 ,2241.91
2014-01-09,107.33 ,3472.00 ,1229.40 ,2222.22
2014-01-10,106.60 ,3471.00 ,1246.90 ,2204.85
2014-01-13,108.36 ,3469.00 ,1251.10 ,2193.68
2014-01-14,107.39 ,3481.00 ,1245.40 ,2212.85
2014-01-15,108.25 ,3493.00 ,1238.30 ,2208.94
2014-01-16,107.58 ,3490.00 ,1240.20 ,2211.84
2014-01-17,108.50 ,3463.00 ,1251.90 ,2178.49
2014-01-20,108.60 ,3461.00 ,,2165.99
2014-01-21,109.70 ,3421.00 ,1241.80 ,2187.41
2014-01-22,110.20 ,3420.00 ,1238.60 ,2243.80
2014-01-23,110.12 ,3438.00 ,1262.50 ,2231.89
2014-01-24,109.40 ,3467.00 ,1264.50 ,2245.68
2014-01-27,108.70 ,3467.00 ,1263.50 ,2215.92
2014-01-28,108.60 ,3445.00 ,1250.50 ,2219.86
2014-01-29,108.92 ,3439.00 ,1262.20 ,2227.78
2014-01-30,109.68 ,3447.00 ,1242.50 ,2202.45
2014-01-31,108.18 ,,1239.80 ,
2014-02-03,106.82 ,,1259.90 ,
2014-02-04,107.29 ,,1251.20 ,
2014-02-05,107.00 ,,1256.90 ,
2014-02-06,108.10 ,,1257.20 ,
2014-02-07,109.20 ,3418.00 ,1262.90 ,2212.48
2014-02-10,110.20 ,3405.00 ,1274.70 ,2267.53
2014-02-11,109.40 ,3407.00 ,1289.80 ,2285.56
2014-02-12,108.90 ,3392.00 ,1295.00 ,2291.25
2014-02-13,108.90 ,3398.00 ,1300.10 ,2279.55
2014-02-14,108.60 ,3408.00 ,1318.60 ,2295.58
2014-02-17,109.00 ,3438.00 ,,2311.65
2014-02-18,110.00 ,3439.00 ,1324.40 ,2282.44
2014-02-19,110.10 ,3436.00 ,1320.40 ,2308.66
2014-02-20,109.40 ,3404.00 ,1316.90 ,2287.44
2014-02-21,108.90 ,3393.00 ,1323.60 ,2264.29
2014-02-24,109.60 ,3336.00 ,1338.00 ,2214.51
2014-02-25,109.10 ,3320.00 ,1342.70 ,2157.91
2014-02-26,109.40 ,3314.00 ,1328.00 ,2163.41
2014-02-27,108.50 ,3329.00 ,1331.80 ,2154.11
2014-02-28,108.80 ,3321.00 ,1321.60 ,2178.97
2014-03-03,111.30 ,3414.00 ,1350.30 ,2190.37
2014-03-04,109.20 ,3407.00 ,1337.90 ,2184.27
2014-03-05,108.50 ,3415.00 ,1340.30 ,2163.98
2014-03-06,108.10 ,3404.00 ,1351.80 ,2173.63
2014-03-07,109.20 ,3356.00 ,1338.20 ,2168.36
2014-03-10,108.40 ,3244.00 ,1341.50 ,2097.79
2014-03-11,108.50 ,3219.00 ,1346.70 ,2108.66
2014-03-12,108.00 ,3223.00 ,1370.50 ,2114.13
2014-03-13,107.10 ,3265.00 ,1372.40 ,2140.33
2014-03-14,108.10 ,3248.00 ,1379.00 ,2122.84
2014-03-17,107.10 ,3245.00 ,1372.90 ,2143.04
2014-03-18,106.90 ,3249.00 ,1359.00 ,2138.13
2014-03-19,106.10 ,3240.00 ,1341.30 ,2120.87
2014-03-20,105.70 ,3254.00 ,1330.50 ,2086.97
2014-03-21,107.30 ,3229.00 ,1336.00 ,2158.80
2014-03-24,106.70 ,3206.00 ,1311.10 ,2176.55
2014-03-25,107.00 ,3264.00 ,1311.40 ,2174.44
2014-03-26,106.00 ,3271.00 ,1303.40 ,2171.05
2014-03-27,106.60 ,3272.00 ,1294.80 ,2155.71
2014-03-28,106.70 ,3289.00 ,1294.30 ,2151.97
2014-03-31,106.00 ,3326.00 ,1283.80 ,2146.31
2014-04-01,105.70 ,3326.00 ,1280.00 ,2163.12
2014-04-02,103.20 ,3328.00 ,1290.80 ,2180.73
2014-04-03,104.90 ,3328.00 ,1284.60 ,2165.01
2014-04-04,106.60 ,3352.00 ,1303.50 ,2185.47
2014-04-07,105.00 ,,1298.30 ,
2014-04-08,105.80 ,3405.00 ,1309.10 ,2237.32
2014-04-09,107.40 ,3402.00 ,1305.90 ,2238.62
2014-04-10,107.00 ,3385.00 ,1320.50 ,2273.76
2014-04-11,107.50 ,3366.00 ,1319.00 ,2270.67
2014-04-14,107.70 ,3369.00 ,1327.50 ,2268.61
2014-04-15,109.00 ,3353.00 ,1300.30 ,2229.46
2014-04-16,109.90 ,3337.00 ,1303.50 ,2232.53
2014-04-17,108.90 ,3331.00 ,1293.90 ,2224.80
2014-04-18,,3270.00 ,,2224.48
2014-04-21,,3249.00 ,1288.50 ,2187.25
2014-04-22,108.50 ,3232.00 ,1281.10 ,2196.80
2014-04-23,108.50 ,3242.00 ,1284.60 ,2194.67
2014-04-24,109.80 ,3275.00 ,1290.60 ,2190.47
2014-04-25,109.40 ,3279.00 ,1300.80 ,2167.83
2014-04-28,109.30 ,3229.00 ,1299.00 ,2134.97
2014-04-29,110.00 ,3244.00 ,1296.30 ,2158.47
2014-04-30,108.50 ,3231.00 ,1295.90 ,2158.66
2014-05-01,108.30 ,,1283.40 ,
2014-05-02,109.60 ,,1302.90 ,
2014-05-05,,3224.00 ,1309.30 ,2156.47
2014-05-06,108.50 ,3232.00 ,1308.60 ,2157.33
2014-05-07,108.30 ,3216.00 ,1288.90 ,2137.32
2014-05-08,108.40 ,3186.00 ,1287.70 ,2135.50
2014-05-09,108.30 ,3172.00 ,1287.60 ,2133.91
2014-05-12,108.10 ,3177.00 ,1295.80 ,2180.05
2014-05-13,108.90 ,3180.00 ,1294.80 ,2174.85
2014-05-14,109.90 ,3169.00 ,1305.90 ,2172.37
2014-05-15,109.80 ,3152.00 ,1293.60 ,2144.08
2014-05-16,111.20 ,3097.00 ,1293.40 ,2145.95
2014-05-19,110.70 ,3085.00 ,1293.80 ,2115.14
2014-05-20,110.40 ,3074.00 ,1294.60 ,2115.77
2014-05-21,111.20 ,3071.00 ,1288.10 ,2135.91
2014-05-22,111.30 ,3096.00 ,1295.20 ,2130.87
2014-05-23,110.80 ,3083.00 ,1291.90 ,2148.41
2014-05-26,,3126.00 ,,2155.98
2014-05-27,110.10 ,3139.00 ,1265.70 ,2147.28
2014-05-28,109.40 ,3120.00 ,1259.70 ,2169.35
2014-05-29,110.20 ,3116.00 ,1257.10 ,2155.16
2014-05-30,109.10 ,3069.00 ,1246.00 ,2156.46
2014-06-02,109.10 ,,1244.00 ,
2014-06-03,109.10 ,3052.00 ,1244.50 ,2149.92
2014-06-04,109.20 ,3061.00 ,1244.30 ,2128.27
2014-06-05,108.30 ,3053.00 ,1253.30 ,2150.60
2014-06-06,108.80 ,3071.00 ,1252.50 ,2134.72
2014-06-09,110.30 ,3068.00 ,1253.90 ,2134.28
2014-06-10,109.10 ,3061.00 ,1260.10 ,2161.27
2014-06-11,109.80 ,3058.00 ,1261.20 ,2160.77
2014-06-12,112.20 ,3034.00 ,1274.00 ,2153.41
2014-06-13,112.80 ,3032.00 ,1274.10 ,2176.24
2014-06-16,113.30 ,3013.00 ,1275.30 ,2191.86
2014-06-17,113.90 ,3009.00 ,1272.00 ,2169.67
2014-06-18,114.30 ,3014.00 ,1272.70 ,2160.24
2014-06-19,115.30 ,3014.00 ,1314.10 ,2126.91
2014-06-20,114.50 ,3026.00 ,1316.60 ,2136.73
2014-06-23,113.10 ,3064.00 ,1318.40 ,2134.11
2014-06-24,113.70 ,3057.00 ,1321.30 ,2144.82
2014-06-25,112.76 ,3073.00 ,1319.30 ,2133.37
2014-06-26,112.40 ,3100.00 ,1317.00 ,2149.08
2014-06-27,112.10 ,3106.00 ,1320.00 ,2150.26
2014-06-30,111.00 ,3078.00 ,1322.00 ,2165.12
2014-07-01,110.46 ,3071.00 ,1326.60 ,2164.56
2014-07-02,109.90 ,3078.00 ,1330.90 ,2170.87
2014-07-03,109.00 ,3112.00 ,1320.60 ,2180.19
2014-07-04,109.04 ,3101.00 ,,2178.70
2014-07-07,108.94 ,3090.00 ,1317.00 ,2176.29
2014-07-08,107.71 ,3097.00 ,1316.50 ,2180.47
2014-07-09,107.07 ,3103.00 ,1324.30 ,2148.71
2014-07-10,105.90 ,3121.00 ,1339.20 ,2142.85
2014-07-11,105.30 ,3121.00 ,1337.40 ,2148.01
2014-07-14,104.69 ,3144.00 ,1306.70 ,2171.76
2014-07-15,103.11 ,3144.00 ,1297.10 ,2174.98
2014-07-16,105.42 ,3141.00 ,1299.80 ,2170.87
2014-07-17,105.90 ,3129.00 ,1316.90 ,2157.07
2014-07-18,106.30 ,3086.00 ,1309.40 ,2164.14
2014-07-21,105.25 ,3052.00 ,1315.50 ,2166.30
2014-07-22,106.09 ,3050.00 ,1308.00 ,2192.70
2014-07-23,106.80 ,3038.00 ,1306.50 ,2197.83
2014-07-24,105.90 ,3042.00 ,1292.70 ,2237.02
2014-07-25,106.50 ,3042.00 ,1305.30 ,2260.45
2014-07-28,106.20 ,3065.00 ,1305.80 ,2323.90
2014-07-29,106.50 ,3096.00 ,1300.50 ,2331.37
2014-07-30,106.50 ,3079.00 ,1296.90 ,2322.01
2014-07-31,104.40 ,3073.00 ,1282.80 ,2350.25
2014-08-01,103.04 ,3063.00 ,1294.80 ,2329.40
2014-08-04,103.52 ,3084.00 ,1288.90 ,2375.62
2014-08-05,102.80 ,3107.00 ,1285.30 ,2369.35
2014-08-06,103.57 ,3106.00 ,1308.20 ,2363.22
2014-08-07,103.50 ,3115.00 ,1312.50 ,2327.46
2014-08-08,103.32 ,3088.00 ,1311.00 ,2331.13
2014-08-11,103.54 ,3084.00 ,1310.50 ,2365.35
2014-08-12,101.73 ,3061.00 ,1310.60 ,2357.05
2014-08-13,101.90 ,3053.00 ,1314.50 ,2358.90
2014-08-14,102.60 ,3032.00 ,1315.70 ,2335.95
2014-08-15,100.78 ,3024.00 ,1306.20 ,2360.64
2014-08-18,98.62 ,3018.00 ,1299.30 ,2374.56
2014-08-19,99.69 ,3013.00 ,1296.70 ,2374.77
2014-08-20,100.20 ,3001.00 ,1295.20 ,2366.14
2014-08-21,100.60 ,2986.00 ,1275.40 ,2354.24
2014-08-22,100.64 ,2990.00 ,1280.20 ,2365.36
2014-08-25,,2969.00 ,1278.90 ,2342.86
2014-08-26,101.22 ,2974.00 ,1285.20 ,2324.09
2014-08-27,100.48 ,2977.00 ,1283.40 ,2327.60
2014-08-28,101.00 ,2947.00 ,1290.40 ,2311.28
2014-08-29,101.32 ,2937.00 ,1287.40 ,2338.29
2014-09-01,101.43 ,2924.00 ,,2355.32
2014-09-02,100.15 ,2911.00 ,1265.00 ,2386.46
2014-09-03,100.93 ,2875.00 ,1270.30 ,2408.84
2014-09-04,101.20 ,2849.00 ,1266.50 ,2426.22
2014-09-05,99.60 ,2837.00 ,1267.30 ,2449.26
2014-09-08,98.38 ,,1254.30 ,
2014-09-09,98.43 ,2798.00 ,1248.50 ,2445.22
2014-09-10,96.45 ,2773.00 ,1245.30 ,2432.43
2014-09-11,96.40 ,2764.00 ,1239.00 ,2423.45
2014-09-12,96.29 ,2771.00 ,1231.50 ,2438.36
2014-09-15,96.36 ,2817.00 ,1235.10 ,2437.19
2014-09-16,97.50 ,2804.00 ,1236.70 ,2388.77
2014-09-17,97.73 ,2793.00 ,1235.90 ,2401.33
2014-09-18,96.70 ,2776.00 ,1226.90 ,2408.66
2014-09-19,96.65 ,2729.00 ,1216.60 ,2425.21
2014-09-22,95.32 ,2648.00 ,1217.90 ,2378.92
2014-09-23,95.07 ,2620.00 ,1222.00 ,2399.46
2014-09-24,94.59 ,2624.00 ,1219.50 ,2441.86
2014-09-25,95.50 ,2583.00 ,1221.90 ,2436.97
2014-09-26,95.25 ,2589.00 ,1215.40 ,2437.20
2014-09-29,95.80 ,2542.00 ,1218.80 ,2447.80
2014-09-30,94.80 ,2546.00 ,1211.60 ,2450.99
2014-10-01,94.61 ,,1215.50 ,
2014-10-02,91.20 ,,1215.10 ,
2014-10-03,90.60 ,,1192.90 ,
2014-10-06,90.60 ,,1207.30 ,
2014-10-07,90.60 ,,1212.40 ,
2014-10-08,90.30 ,2532.00 ,1206.00 ,2478.38
2014-10-09,90.50 ,2535.00 ,1225.30 ,2481.96
2014-10-10,88.81 ,2562.00 ,1221.70 ,2466.79
2014-10-13,87.80 ,2643.00 ,1230.00 ,2454.95
2014-10-14,86.47 ,2643.00 ,1234.30 ,2446.56
2014-10-15,84.24 ,2652.00 ,1244.80 ,2463.87
2014-10-16,83.40 ,2642.00 ,1241.20 ,2444.40
2014-10-17,85.10 ,2614.00 ,1239.00 ,2441.73
2014-10-20,84.47 ,2607.00 ,1244.70 ,2454.71
2014-10-21,85.36 ,2610.00 ,1251.70 ,2433.39
2014-10-22,86.54 ,2563.00 ,1245.50 ,2418.64
2014-10-23,86.00 ,2538.00 ,1229.10 ,2395.94
2014-10-24,85.90 ,2541.00 ,1231.80 ,2390.71
2014-10-27,85.20 ,2550.00 ,1229.30 ,2368.83
2014-10-28,85.69 ,2545.00 ,1229.40 ,2416.65
2014-10-29,86.80 ,2563.00 ,1224.90 ,2451.38
2014-10-30,85.70 ,2595.00 ,1198.60 ,2468.93
2014-10-31,84.30 ,2577.00 ,1171.60 ,2508.33
2014-11-02,84.29 ,,,
2014-11-03,84.84 ,2562.00 ,1169.80 ,2512.55
2014-11-04,82.30 ,2550.00 ,1167.70 ,2513.17
2014-11-05,83.00 ,2546.00 ,1145.70 ,2503.45
2014-11-06,82.10 ,2525.00 ,1142.60 ,2506.07
2014-11-07,83.23 ,2530.00 ,1169.80 ,2502.15
2014-11-10,82.56 ,2560.00 ,1159.80 ,2565.73
2014-11-11,80.24 ,2550.00 ,1163.00 ,2558.61
2014-11-12,80.40 ,2555.00 ,1159.10 ,2594.32
2014-11-13,77.80 ,2531.00 ,1161.50 ,2579.75
2014-11-14,76.75 ,2523.00 ,1185.60 ,2581.09
2014-11-17,76.96 ,2519.00 ,1183.50 ,2567.10
2014-11-18,77.41 ,2462.00 ,1197.10 ,2541.42
2014-11-19,77.33 ,2445.00 ,1193.90 ,2537.22
2014-11-20,77.30 ,2447.00 ,1190.90 ,2537.10
2014-11-21,79.00 ,2436.00 ,1197.70 ,2583.46
2014-11-24,79.34 ,2456.00 ,1196.60 ,2649.26
2014-11-25,77.55 ,2436.00 ,1197.80 ,2685.56
2014-11-26,77.48 ,2442.00 ,1197.50 ,2723.02
2014-11-27,70.70 ,2488.00 ,,2754.49
2014-11-28,71.67 ,2542.00 ,1175.50 ,2808.82
2014-12-01,70.95 ,2525.00 ,1218.10 ,2819.81
2014-12-02,71.18 ,2520.00 ,1199.40 ,2923.94
2014-12-03,70.18 ,2518.00 ,1208.70 ,2967.55
2014-12-04,68.60 ,2563.00 ,1207.70 ,3104.35
2014-12-05,67.97 ,2562.00 ,1190.40 ,3124.89
2014-12-08,65.70 ,2572.00 ,1194.90 ,3252.88
2014-12-09,66.10 ,2529.00 ,1232.00 ,3106.91
2014-12-10,63.17 ,2556.00 ,1229.40 ,3221.55
2014-12-11,63.60 ,2575.00 ,1225.60 ,3183.01
2014-12-12,61.63 ,2578.00 ,1222.50 ,3193.23
2014-12-15,61.00 ,2582.00 ,1207.70 ,3217.23
2014-12-16,60.41 ,2544.00 ,1194.30 ,3303.40
2014-12-17,59.96 ,2540.00 ,1194.50 ,3360.60
2014-12-18,58.90 ,2538.00 ,1194.80 ,3345.93
2014-12-19,59.19 ,2559.00 ,1196.00 ,3383.17
2014-12-22,58.50 ,2529.00 ,1179.80 ,3394.48
2014-12-23,59.00 ,2477.00 ,1178.00 ,3324.92
2014-12-24,58.57 ,2483.00 ,1173.50 ,3230.39
2014-12-25,,2484.00 ,,3335.42
2014-12-26,,2481.00 ,1195.30 ,3445.84
2014-12-29,57.68 ,2511.00 ,1181.90 ,3455.46
2014-12-30,55.83 ,2587.00 ,1200.40 ,3457.55
2014-12-31,55.00 ,2587.00 ,1184.10 ,3533.71
2015-01-02,54.98 ,,1186.20 ,
2015-01-05,51.30 ,2556.00 ,1204.00 ,3641.54
2015-01-06,50.10 ,2619.00 ,1219.40 ,3641.06
2015-01-07,49.07 ,2583.00 ,1210.70 ,3643.79
2015-01-08,49.29 ,2575.00 ,1208.50 ,3559.26
2015-01-09,47.66 ,2560.00 ,1216.10 ,3546.72
2015-01-12,46.81 ,2522.00 ,1232.80 ,3513.58
2015-01-13,45.22 ,2506.00 ,1234.40 ,3514.04
2015-01-14,45.70 ,2480.00 ,1234.50 ,3502.42
2015-01-15,47.70 ,2500.00 ,1264.80 ,3604.12
2015-01-16,47.23 ,2508.00 ,1276.90 ,3635.15
2015-01-19,47.01 ,2504.00 ,,3355.16
2015-01-20,46.87 ,2496.00 ,1294.20 ,3396.22
2015-01-21,46.89 ,2495.00 ,1293.70 ,3548.89
2015-01-22,46.60 ,2482.00 ,1300.70 ,3567.61
2015-01-23,46.97 ,2483.00 ,1292.60 ,3571.73
2015-01-26,46.30 ,2458.00 ,1279.40 ,3607.99
2015-01-27,46.86 ,2457.00 ,1292.90 ,3574.93
2015-01-28,47.64 ,2465.00 ,1287.20 ,3525.32
2015-01-29,47.10 ,2502.00 ,1255.90 ,3481.80
2015-01-30,47.90 ,2497.00 ,1279.20 ,3434.39
2015-02-02,52.27 ,2493.00 ,1276.90 ,3353.96
2015-02-03,54.81 ,2483.00 ,1260.30 ,3437.45
2015-02-04,54.90 ,2486.00 ,1264.50 ,3401.77
2015-02-05,56.00 ,2477.00 ,1262.70 ,3366.95
2015-02-06,56.71 ,2489.00 ,1234.60 ,3312.42
2015-02-09,57.16 ,2474.00 ,1241.50 ,3345.92
2015-02-10,55.84 ,2488.00 ,1232.20 ,3406.94
2015-02-11,54.00 ,2485.00 ,1219.60 ,3434.12
2015-02-12,56.30 ,2483.00 ,1220.70 ,3442.87
2015-02-13,60.11 ,2508.00 ,1227.10 ,3469.83
2015-02-16,61.20 ,2536.00 ,,3499.48
2015-02-17,,2513.00 ,1208.60 ,3522.32
2015-02-18,,,1200.20 ,
2015-02-19,,,1207.60 ,
2015-02-20,60.70 ,,1204.90 ,
2015-02-23,59.87 ,,1200.80 ,
2015-02-24,60.10 ,,1197.30 ,
2015-02-25,59.60 ,2489.00 ,1201.50 ,3478.73
2015-02-26,61.40 ,2497.00 ,1210.10 ,3566.30
2015-02-27,61.99 ,2485.00 ,1213.10 ,3572.84
2015-03-02,61.10 ,2456.00 ,1208.20 ,3601.27
2015-03-03,61.38 ,2463.00 ,1204.40 ,3507.90
2015-03-04,59.16 ,2461.00 ,1200.90 ,3530.82
2015-03-05,60.30 ,2442.00 ,1196.20 ,3496.34
2015-03-06,59.44 ,2505.00 ,1164.30 ,3478.52
2015-03-09,58.47 ,2486.00 ,1166.50 ,3537.75
2015-03-10,55.83 ,2468.00 ,1160.10 ,3520.61
2015-03-11,56.51 ,2467.00 ,1150.60 ,3524.65
2015-03-12,56.60 ,2490.00 ,1151.90 ,3592.84
2015-03-13,54.41 ,2498.00 ,1152.40 ,3617.66
2015-03-16,52.05 ,2505.00 ,1153.20 ,3705.67
2015-03-17,51.64 ,2513.00 ,1148.20 ,3757.12
2015-03-18,52.65 ,2496.00 ,1151.30 ,3846.06
2015-03-19,52.90 ,2488.00 ,1169.00 ,3839.74
2015-03-20,53.90 ,2487.00 ,1184.60 ,3892.57
2015-03-23,53.90 ,2530.00 ,1187.70 ,3972.06
2015-03-24,53.80 ,2550.00 ,1191.40 ,3973.05
2015-03-25,54.26 ,2521.00 ,1197.00 ,3940.41
2015-03-26,57.20 ,2498.00 ,1205.70 ,3950.00
2015-03-27,56.63 ,2451.00 ,1200.70 ,3971.70
2015-03-30,54.36 ,2464.00 ,1185.30 ,4088.18
2015-03-31,53.99 ,2436.00 ,1183.20 ,4051.20
2015-04-01,55.60 ,2405.00 ,1208.20 ,4123.90
2015-04-02,54.20 ,2364.00 ,1200.90 ,4124.78
2015-04-03,,2353.00 ,,4170.54
2015-04-06,,,1214.50 ,
2015-04-07,57.56 ,2324.00 ,1218.60 ,4260.04
2015-04-08,56.44 ,2307.00 ,1210.60 ,4295.80
2015-04-09,56.10 ,2298.00 ,1203.10 ,4262.14
2015-04-10,57.05 ,2276.00 ,1204.60 ,4344.42
2015-04-13,57.13 ,2297.00 ,1199.30 ,4421.07
2015-04-14,57.54 ,2321.00 ,1192.60 ,4438.18
2015-04-15,58.86 ,2312.00 ,1192.60 ,4380.51
2015-04-16,60.50 ,2318.00 ,1201.30 ,4513.55
2015-04-17,61.78 ,2317.00 ,1198.00 ,4596.14
2015-04-20,61.16 ,2296.00 ,1203.10 ,4521.92
2015-04-21,60.64 ,2282.00 ,1203.10 ,4619.16
2015-04-22,60.76 ,2313.00 ,1186.90 ,4739.81
2015-04-23,63.00 ,2320.00 ,1186.90 ,4740.89
2015-04-24,62.87 ,2374.00 ,1194.30 ,4702.64
2015-04-27,62.98 ,2392.00 ,1203.20 ,4807.59
2015-04-28,62.80 ,2402.00 ,1213.90 ,4741.86
2015-04-29,64.05 ,2365.00 ,1210.00 ,4774.33
2015-04-30,64.40 ,2362.00 ,1182.40 ,4749.89
2015-05-01,64.39 ,,1174.50 ,
2015-05-04,,2400.00 ,1186.80 ,4787.74
2015-05-05,66.12 ,2422.00 ,1193.20 ,4596.84
2015-05-06,66.62 ,2431.00 ,1190.30 ,4553.33
2015-05-07,64.80 ,2408.00 ,1182.20 ,4470.09
2015-05-08,64.03 ,2406.00 ,1182.20 ,4558.40
2015-05-11,62.96 ,2421.00 ,1183.00 ,4690.53
2015-05-12,65.32 ,2395.00 ,1192.40 ,4747.42
2015-05-13,66.65 ,2390.00 ,1218.20 ,4718.44
2015-05-14,65.70 ,2358.00 ,1225.20 ,4700.78
2015-05-15,65.17 ,2361.00 ,1225.30 ,4617.47
2015-05-18,65.22 ,2359.00 ,1227.60 ,4575.14
2015-05-19,63.53 ,2346.00 ,1206.70 ,4731.22
2015-05-20,63.59 ,2314.00 ,1208.70 ,4754.92
2015-05-21,65.70 ,2337.00 ,1204.10 ,4840.98
2015-05-22,64.29 ,2341.00 ,1204.00 ,4951.34
2015-05-25,,2339.00 ,,5099.50
2015-05-26,62.06 ,2367.00 ,1187.80 ,5198.92
2015-05-27,61.76 ,2354.00 ,1186.50 ,5181.43
2015-05-28,60.70 ,2357.00 ,1188.80 ,4834.01
2015-05-29,63.49 ,2350.00 ,1189.80 ,4840.83
2015-06-01,62.88 ,2366.00 ,1188.70 ,5076.18
2015-06-02,63.55 ,2370.00 ,1194.40 ,5161.87
2015-06-03,62.53 ,2360.00 ,1184.90 ,5143.59
2015-06-04,60.40 ,2348.00 ,1175.20 ,5181.42
2015-06-05,60.18 ,2337.00 ,1175.20 ,5230.55
2015-06-08,61.16 ,2333.00 ,1173.60 ,5353.75
2015-06-09,63.33 ,2346.00 ,1177.60 ,5317.46
2015-06-10,63.87 ,2339.00 ,1186.60 ,5309.11
2015-06-11,63.50 ,2349.00 ,1180.40 ,5306.59
2015-06-12,63.05 ,2314.00 ,1179.20 ,5335.12
2015-06-15,61.59 ,2289.00 ,1185.80 ,5221.17
2015-06-16,61.47 ,2264.00 ,1180.90 ,5064.82
2015-06-17,61.35 ,2228.00 ,1176.80 ,5138.83
2015-06-18,62.00 ,2242.00 ,1202.00 ,4930.55
2015-06-19,60.47 ,2252.00 ,1201.90 ,4637.05
2015-06-22,60.21 ,,1184.10 ,
2015-06-23,61.68 ,2234.00 ,1176.60 ,4786.09
2015-06-24,61.78 ,2238.00 ,1172.90 ,4880.13
2015-06-25,60.60 ,2224.00 ,1171.80 ,4706.52
2015-06-26,60.70 ,2220.00 ,1173.20 ,4336.19
2015-06-29,59.83 ,2204.00 ,1179.00 ,4191.55
2015-06-30,61.05 ,2121.00 ,1171.80 ,4473.00
2015-07-01,61.70 ,2130.00 ,1169.30 ,4253.02
2015-07-02,61.50 ,2123.00 ,1163.50 ,4108.00
2015-07-03,59.11 ,2130.00 ,,3885.92
2015-07-06,57.08 ,2045.00 ,1173.20 ,3998.54
2015-07-07,54.73 ,1992.00 ,1152.60 ,3928.00
2015-07-08,55.71 ,1929.00 ,1163.50 ,3663.04
2015-07-09,58.00 ,1995.00 ,1159.20 ,3897.63
2015-07-10,57.50 ,2034.00 ,1157.90 ,4106.56
2015-07-13,57.56 ,2011.00 ,1155.40 ,4211.81
2015-07-14,57.35 ,2019.00 ,1153.50 ,4112.15
2015-07-15,57.59 ,1994.00 ,1147.40 ,3966.76
2015-07-16,57.40 ,1992.00 ,1143.90 ,3997.36
2015-07-17,56.50 ,2041.00 ,1131.90 ,4151.50
2015-07-20,56.41 ,2100.00 ,1106.80 ,4160.61
2015-07-21,56.05 ,2095.00 ,1103.50 ,4166.01
2015-07-22,56.50 ,2046.00 ,1091.50 ,4157.16
2015-07-23,56.00 ,2041.00 ,1094.10 ,4250.81
2015-07-24,54.58 ,2048.00 ,1085.50 ,4176.28
2015-07-27,54.13 ,2079.00 ,1096.90 ,3818.73
2015-07-28,54.43 ,2079.00 ,1096.70 ,3811.09
2015-07-29,54.38 ,2101.00 ,1093.30 ,3930.38
2015-07-30,53.70 ,2095.00 ,1088.70 ,3815.41
2015-07-31,52.53 ,2095.00 ,1095.10 ,3816.70
2015-08-03,49.10 ,2100.00 ,1089.40 ,3829.24
2015-08-04,48.86 ,2088.00 ,1090.70 ,3948.16
2015-08-05,49.32 ,2090.00 ,1085.60 ,3866.90
2015-08-06,47.80 ,2078.00 ,1090.10 ,3831.85
2015-08-07,47.69 ,2057.00 ,1094.10 ,3906.94
2015-08-10,48.48 ,2046.00 ,1104.10 ,4084.36
2015-08-11,47.53 ,2062.00 ,1107.70 ,4066.67
2015-08-12,48.24 ,2065.00 ,1123.60 ,4016.13
2015-08-13,48.00 ,2087.00 ,1115.60 ,4075.46
2015-08-14,47.79 ,2084.00 ,1112.70 ,4073.54
2015-08-17,47.85 ,2065.00 ,1118.40 ,4077.87
2015-08-18,47.28 ,2057.00 ,1116.90 ,3825.41
2015-08-19,46.13 ,2038.00 ,1127.90 ,3886.14
2015-08-20,45.70 ,2030.00 ,1153.20 ,3761.45
2015-08-21,44.06 ,2032.00 ,1159.60 ,3589.54
2015-08-24,41.86 ,1958.00 ,1153.60 ,3275.53
2015-08-25,42.03 ,1944.00 ,1138.30 ,3042.93
2015-08-26,42.06 ,1949.00 ,1124.60 ,3025.69
2015-08-27,44.70 ,1965.00 ,1122.60 ,3205.64
2015-08-28,48.30 ,1983.00 ,1134.00 ,3342.29
2015-08-31,48.30 ,1962.00 ,1132.50 ,3366.54
2015-09-01,48.97 ,1960.00 ,1139.80 ,3362.08
